order_id,order_timestamp,sku_id,quantity,tote_id,side_id,section
500466,2025-09-11 04:44:05,101630,2,A019-AG-021,A019,A019-AG
500466,2025-09-11 04:44:05,100077,3,A005-AB-031,A005,A005-AB
500467,2025-09-11 04:46:05,100010,2,A020-AH-002,A020,A020-AH
500468,2025-09-11 05:06:05,100065,2,A018-AD-012,A018,A018-AD
500468,2025-09-11 05:06:05,100011,2,A002-AE-013,A002,A002-AE
500468,2025-09-11 05:06:05,100000,3,A007-AH-042,A007,A007-AH
500469,2025-09-11 05:14:05,100001,1,A020-AB-053,A020,A020-AB
500469,2025-09-11 05:14:05,100003,2,A008-AI-022,A008,A008-AI
500469,2025-09-11 05:14:05,100847,1,A012-AG-032,A012,A012-AG
500469,2025-09-11 05:14:05,100092,1,A007-AB-021,A007,A007-AB
500469,2025-09-11 05:14:05,100255,2,A018-AC-003,A018,A018-AC
500470,2025-09-11 05:16:05,100208,1,A003-AC-011,A003,A003-AC
500470,2025-09-11 05:16:05,100007,3,A011-AF-013,A011,A011-AF
500470,2025-09-11 05:16:05,102423,3,A015-AH-032,A015,A015-AH
500471,2025-09-11 05:30:05,100069,2,A016-AG-051,A016,A016-AG
500472,2025-09-11 05:51:05,100948,3,A016-AA-001,A016,A016-AA
500472,2025-09-11 05:51:05,100016,1,A019-AH-022,A019,A019-AH
500472,2025-09-11 05:51:05,100461,4,A010-AJ-043,A010,A010-AJ
500473,2025-09-11 06:15:05,100054,1,A010-AF-013,A010,A010-AF
500473,2025-09-11 06:15:05,100000,2,A007-AH-042,A007,A007-AH
500474,2025-09-11 06:53:05,100001,3,A020-AB-053,A020,A020-AB
500474,2025-09-11 06:53:05,100457,2,A020-AG-003,A020,A020-AG
500475,2025-09-11 07:00:05,100000,3,A007-AH-042,A007,A007-AH
500475,2025-09-11 07:00:05,100064,3,A002-AB-023,A002,A002-AB
500476,2025-09-11 07:44:05,100024,4,A018-AJ-043,A018,A018-AJ
500476,2025-09-11 07:44:05,100003,4,A008-AI-022,A008,A008-AI
500476,2025-09-11 07:44:05,100005,2,A008-AB-013,A008,A008-AB
500476,2025-09-11 07:44:05,100004,1,A010-AF-011,A010,A010-AF
500476,2025-09-11 07:44:05,100035,1,A013-AE-051,A013,A013-AE
500477,2025-09-11 07:46:05,100008,1,A011-AH-022,A011,A011-AH
500477,2025-09-11 07:46:05,100018,3,A006-AJ-013,A006,A006-AJ
500477,2025-09-11 07:46:05,100000,1,A007-AH-042,A007,A007-AH
500477,2025-09-11 07:46:05,101479,1,A008-AC-031,A008,A008-AC
500478,2025-09-11 08:25:05,100148,2,A003-AA-011,A003,A003-AA
500479,2025-09-11 08:36:05,100001,3,A020-AB-053,A020,A020-AB
500479,2025-09-11 08:36:05,100000,6,A007-AH-042,A007,A007-AH
500480,2025-09-11 09:18:05,100017,1,A003-AE-042,A003,A003-AE
500480,2025-09-11 09:18:05,100009,1,A001-AB-003,A001,A001-AB
500481,2025-09-11 09:23:05,100022,3,A017-AC-011,A017,A017-AC
500481,2025-09-11 09:23:05,100001,3,A020-AB-053,A020,A020-AB
500481,2025-09-11 09:23:05,100151,1,A020-AA-052,A020,A020-AA
500481,2025-09-11 09:23:05,100006,2,A012-AE-001,A012,A012-AE
500481,2025-09-11 09:23:05,100002,3,A017-AJ-033,A017,A017-AJ
500481,2025-09-11 09:23:05,100001,4,A020-AB-053,A020,A020-AB
500482,2025-09-11 10:14:05,100677,7,A008-AF-022,A008,A008-AF
500482,2025-09-11 10:14:05,100324,2,A004-AE-052,A004,A004-AE
500482,2025-09-11 10:14:05,100166,3,A014-AC-033,A014,A014-AC
500482,2025-09-11 10:14:05,100000,2,A007-AH-042,A007,A007-AH
500482,2025-09-11 10:14:05,100002,3,A017-AJ-033,A017,A017-AJ
500482,2025-09-11 10:14:05,100255,2,A018-AC-003,A018,A018-AC
500483,2025-09-11 13:19:05,100000,2,A007-AH-042,A007,A007-AH
500483,2025-09-11 13:19:05,100000,2,A007-AH-042,A007,A007-AH
500484,2025-09-11 13:55:05,100092,1,A007-AB-021,A007,A007-AB
500484,2025-09-11 13:55:05,101339,1,A017-AH-031,A017,A017-AH
500485,2025-09-11 14:29:05,100002,1,A017-AJ-033,A017,A017-AJ
500485,2025-09-11 14:29:05,103308,3,A013-AJ-052,A013,A013-AJ
500485,2025-09-11 14:29:05,101327,2,A020-AA-021,A020,A020-AA
500486,2025-09-11 16:02:05,100000,2,A007-AH-042,A007,A007-AH
500486,2025-09-11 16:02:05,100000,4,A007-AH-042,A007,A007-AH
500487,2025-09-11 16:36:05,100059,3,A005-AJ-011,A005,A005-AJ
500488,2025-09-11 16:38:05,101362,3,A017-AI-043,A017,A017-AI
500488,2025-09-11 16:38:05,100000,2,A007-AH-042,A007,A007-AH
500488,2025-09-11 16:38:05,100002,1,A017-AJ-033,A017,A017-AJ
500489,2025-09-11 17:42:05,100038,3,A020-AB-021,A020,A020-AB
500489,2025-09-11 17:42:05,100001,1,A020-AB-053,A020,A020-AB
500490,2025-09-11 18:40:05,100002,1,A017-AJ-033,A017,A017-AJ
500490,2025-09-11 18:40:05,100082,2,A004-AH-003,A004,A004-AH
500490,2025-09-11 18:40:05,100059,4,A005-AJ-011,A005,A005-AJ
500491,2025-09-11 20:09:05,100734,3,A019-AI-001,A019,A019-AI
500491,2025-09-11 20:09:05,100001,1,A020-AB-053,A020,A020-AB
500492,2025-09-11 20:32:05,100121,2,A002-AJ-051,A002,A002-AJ
500492,2025-09-11 20:32:05,100136,2,A013-AF-001,A013,A013-AF
500492,2025-09-11 20:32:05,100018,3,A006-AJ-013,A006,A006-AJ
500492,2025-09-11 20:32:05,100003,2,A008-AI-022,A008,A008-AI
500493,2025-09-11 20:36:05,100003,3,A008-AI-022,A008,A008-AI
500493,2025-09-11 20:36:05,100022,2,A017-AC-011,A017,A017-AC
500493,2025-09-11 20:36:05,100127,4,A020-AG-053,A020,A020-AG
500494,2025-09-11 20:39:05,100484,2,A001-AG-052,A001,A001-AG
500494,2025-09-11 20:39:05,100045,1,A015-AB-022,A015,A015-AB
500494,2025-09-11 20:39:05,100128,4,A015-AB-031,A015,A015-AB
500495,2025-09-11 21:21:05,100098,3,A011-AC-041,A011,A011-AC
500495,2025-09-11 21:21:05,101398,3,A014-AE-023,A014,A014-AE
500495,2025-09-11 21:21:05,100953,2,A020-AI-013,A020,A020-AI
500495,2025-09-11 21:21:05,100896,4,A015-AJ-012,A015,A015-AJ
500496,2025-09-11 21:42:05,100077,4,A005-AB-031,A005,A005-AB
500496,2025-09-11 21:42:05,100000,4,A007-AH-042,A007,A007-AH
500497,2025-09-11 22:13:05,100000,1,A007-AH-042,A007,A007-AH
500498,2025-09-11 22:51:05,100263,3,A020-AD-041,A020,A020-AD
500499,2025-09-11 23:24:05,100018,3,A006-AJ-013,A006,A006-AJ
500500,2025-09-11 23:38:05,100009,2,A001-AB-003,A001,A001-AB
500501,2025-09-12 01:40:05,100021,1,A006-AJ-041,A006,A006-AJ
500501,2025-09-12 01:40:05,100106,3,A019-AB-002,A019,A019-AB
500501,2025-09-12 01:40:05,100007,1,A011-AF-013,A011,A011-AF
500501,2025-09-12 01:40:05,100039,2,A005-AF-023,A005,A005-AF
500502,2025-09-12 01:51:05,100000,1,A007-AH-042,A007,A007-AH
500502,2025-09-12 01:51:05,100152,3,A019-AA-041,A019,A019-AA
500503,2025-09-12 02:28:05,100058,1,A011-AA-022,A011,A011-AA
500504,2025-09-12 03:39:05,100000,5,A007-AH-042,A007,A007-AH
500504,2025-09-12 03:39:05,100115,1,A003-AG-032,A003,A003-AG
500504,2025-09-12 03:39:05,100020,2,A005-AA-042,A005,A005-AA
500504,2025-09-12 03:39:05,100001,1,A020-AB-053,A020,A020-AB
500505,2025-09-12 03:53:05,100005,1,A008-AB-013,A008,A008-AB
500505,2025-09-12 03:53:05,100931,3,A009-AF-021,A009,A009-AF
500505,2025-09-12 03:53:05,100491,1,A018-AJ-032,A018,A018-AJ
500506,2025-09-12 03:55:05,100111,3,A006-AH-012,A006,A006-AH
500506,2025-09-12 03:55:05,100011,1,A002-AE-013,A002,A002-AE
500507,2025-09-12 04:59:05,100000,2,A007-AH-042,A007,A007-AH
500508,2025-09-12 05:00:05,100012,1,A017-AF-013,A017,A017-AF
500509,2025-09-12 05:17:05,100004,3,A010-AF-011,A010,A010-AF
500509,2025-09-12 05:17:05,100000,5,A007-AH-042,A007,A007-AH
500510,2025-09-12 05:26:05,100001,1,A020-AB-053,A020,A020-AB
500510,2025-09-12 05:26:05,100068,2,A009-AF-042,A009,A009-AF
500510,2025-09-12 05:26:05,100354,3,A016-AF-042,A016,A016-AF
500510,2025-09-12 05:26:05,100009,2,A001-AB-003,A001,A001-AB
500510,2025-09-12 05:26:05,100199,2,A010-AC-032,A010,A010-AC
500511,2025-09-12 05:59:05,100002,3,A017-AJ-033,A017,A017-AJ
500512,2025-09-12 06:11:05,100071,3,A020-AE-023,A020,A020-AE
500512,2025-09-12 06:11:05,103077,1,A005-AA-013,A005,A005-AA
500512,2025-09-12 06:11:05,100003,1,A008-AI-022,A008,A008-AI
500513,2025-09-12 06:22:05,100011,1,A002-AE-013,A002,A002-AE
500513,2025-09-12 06:22:05,100000,1,A007-AH-042,A007,A007-AH
500513,2025-09-12 06:22:05,100000,3,A007-AH-042,A007,A007-AH
500513,2025-09-12 06:22:05,101511,1,A005-AI-013,A005,A005-AI
500513,2025-09-12 06:22:05,100066,2,A007-AB-051,A007,A007-AB
500513,2025-09-12 06:22:05,102050,1,A008-AA-011,A008,A008-AA
500514,2025-09-12 06:30:05,100016,5,A019-AH-022,A019,A019-AH
500514,2025-09-12 06:30:05,100129,1,A003-AC-043,A003,A003-AC
500514,2025-09-12 06:30:05,100013,5,A005-AA-023,A005,A005-AA
500515,2025-09-12 06:38:05,100000,2,A007-AH-042,A007,A007-AH
500515,2025-09-12 06:38:05,100003,1,A008-AI-022,A008,A008-AI
500516,2025-09-12 06:47:05,100000,4,A007-AH-042,A007,A007-AH
500516,2025-09-12 06:47:05,100433,2,A003-AF-002,A003,A003-AF
500516,2025-09-12 06:47:05,100900,1,A014-AA-032,A014,A014-AA
500516,2025-09-12 06:47:05,100006,2,A012-AE-001,A012,A012-AE
500517,2025-09-12 07:32:05,100013,1,A005-AA-023,A005,A005-AA
500517,2025-09-12 07:32:05,100010,1,A020-AH-002,A020,A020-AH
500517,2025-09-12 07:32:05,100001,2,A020-AB-053,A020,A020-AB
500517,2025-09-12 07:32:05,100046,2,A017-AF-003,A017,A017-AF
500518,2025-09-12 07:33:05,100004,1,A010-AF-011,A010,A010-AF
500518,2025-09-12 07:33:05,100020,4,A005-AA-042,A005,A005-AA
500518,2025-09-12 07:33:05,100188,3,A001-AI-001,A001,A001-AI
500519,2025-09-12 07:52:05,100003,3,A008-AI-022,A008,A008-AI
500519,2025-09-12 07:52:05,100003,1,A008-AI-022,A008,A008-AI
500519,2025-09-12 07:52:05,103148,4,A016-AA-053,A016,A016-AA
500519,2025-09-12 07:52:05,101668,1,A003-AG-043,A003,A003-AG
500519,2025-09-12 07:52:05,100009,3,A001-AB-003,A001,A001-AB
500520,2025-09-12 08:36:05,100082,1,A004-AH-003,A004,A004-AH
500520,2025-09-12 08:36:05,100015,3,A011-AA-023,A011,A011-AA
500520,2025-09-12 08:36:05,100487,4,A015-AC-051,A015,A015-AC
500521,2025-09-12 08:38:05,100000,1,A007-AH-042,A007,A007-AH
500521,2025-09-12 08:38:05,100004,2,A010-AF-011,A010,A010-AF
500521,2025-09-12 08:38:05,102557,3,A003-AG-003,A003,A003-AG
500521,2025-09-12 08:38:05,100104,1,A010-AA-033,A010,A010-AA
500522,2025-09-12 09:19:05,100181,8,A010-AD-021,A010,A010-AD
500522,2025-09-12 09:19:05,100529,2,A011-AA-003,A011,A011-AA
500522,2025-09-12 09:19:05,100006,3,A012-AE-001,A012,A012-AE
500522,2025-09-12 09:19:05,100100,3,A010-AE-053,A010,A010-AE
500522,2025-09-12 09:19:05,101693,2,A011-AE-023,A011,A011-AE
500522,2025-09-12 09:19:05,100000,1,A007-AH-042,A007,A007-AH
500523,2025-09-12 09:50:05,100026,4,A010-AH-021,A010,A010-AH
500523,2025-09-12 09:50:05,102048,1,A016-AI-002,A016,A016-AI
500523,2025-09-12 09:50:05,100003,4,A008-AI-022,A008,A008-AI
500524,2025-09-12 10:11:05,100095,1,A001-AE-052,A001,A001-AE
500524,2025-09-12 10:11:05,100016,3,A019-AH-022,A019,A019-AH
500524,2025-09-12 10:11:05,100049,3,A008-AF-023,A008,A008-AF
500525,2025-09-12 10:39:05,100175,1,A020-AI-042,A020,A020-AI
500525,2025-09-12 10:39:05,100017,1,A003-AE-042,A003,A003-AE
500525,2025-09-12 10:39:05,100074,4,A019-AC-003,A019,A019-AC
500526,2025-09-12 11:06:05,100175,1,A020-AI-042,A020,A020-AI
500526,2025-09-12 11:06:05,100000,2,A007-AH-042,A007,A007-AH
500526,2025-09-12 11:06:05,100000,1,A007-AH-042,A007,A007-AH
500526,2025-09-12 11:06:05,100924,1,A001-AH-031,A001,A001-AH
500527,2025-09-12 11:16:05,101001,2,A009-AA-041,A009,A009-AA
500527,2025-09-12 11:16:05,100207,1,A001-AF-002,A001,A001-AF
500527,2025-09-12 11:16:05,100002,3,A017-AJ-033,A017,A017-AJ
500527,2025-09-12 11:16:05,100014,2,A003-AA-053,A003,A003-AA
500528,2025-09-12 11:34:05,100132,2,A019-AA-002,A019,A019-AA
500529,2025-09-12 11:43:05,100000,1,A007-AH-042,A007,A007-AH
500529,2025-09-12 11:43:05,100001,1,A020-AB-053,A020,A020-AB
500529,2025-09-12 11:43:05,100004,1,A010-AF-011,A010,A010-AF
500529,2025-09-12 11:43:05,100003,2,A008-AI-022,A008,A008-AI
500530,2025-09-12 11:45:05,100022,1,A017-AC-011,A017,A017-AC
500530,2025-09-12 11:45:05,100033,4,A014-AG-023,A014,A014-AG
500530,2025-09-12 11:45:05,100006,3,A012-AE-001,A012,A012-AE
500530,2025-09-12 11:45:05,100003,3,A008-AI-022,A008,A008-AI
500531,2025-09-12 11:48:05,100695,4,A008-AA-031,A008,A008-AA
500531,2025-09-12 11:48:05,100000,1,A007-AH-042,A007,A007-AH
500531,2025-09-12 11:48:05,101302,1,A014-AA-031,A014,A014-AA
500531,2025-09-12 11:48:05,100016,1,A019-AH-022,A019,A019-AH
500532,2025-09-12 11:50:05,100020,3,A005-AA-042,A005,A005-AA
500532,2025-09-12 11:50:05,100012,2,A017-AF-013,A017,A017-AF
500532,2025-09-12 11:50:05,100009,1,A001-AB-003,A001,A001-AB
500532,2025-09-12 11:50:05,100000,2,A007-AH-042,A007,A007-AH
500533,2025-09-12 13:41:05,100037,2,A007-AE-043,A007,A007-AE
500534,2025-09-12 15:31:05,100958,1,A004-AA-001,A004,A004-AA
500534,2025-09-12 15:31:05,100002,1,A017-AJ-033,A017,A017-AJ
500535,2025-09-12 16:01:05,100080,1,A001-AB-031,A001,A001-AB
500535,2025-09-12 16:01:05,100149,3,A016-AE-012,A016,A016-AE
500535,2025-09-12 16:01:05,100065,1,A018-AD-012,A018,A018-AD
500535,2025-09-12 16:01:05,103516,2,A006-AC-053,A006,A006-AC
500536,2025-09-12 16:30:05,100002,1,A017-AJ-033,A017,A017-AJ
500536,2025-09-12 16:30:05,100058,2,A011-AA-022,A011,A011-AA
500536,2025-09-12 16:30:05,100093,3,A007-AD-043,A007,A007-AD
500536,2025-09-12 16:30:05,100029,1,A007-AE-033,A007,A007-AE
500536,2025-09-12 16:30:05,100000,5,A007-AH-042,A007,A007-AH
500537,2025-09-12 16:47:05,100012,1,A017-AF-013,A017,A017-AF
500538,2025-09-12 17:05:05,100019,3,A015-AE-043,A015,A015-AE
500538,2025-09-12 17:05:05,100010,1,A020-AH-002,A020,A020-AH
500538,2025-09-12 17:05:05,100009,4,A001-AB-003,A001,A001-AB
500539,2025-09-12 17:25:05,100268,3,A014-AC-051,A014,A014-AC
500539,2025-09-12 17:25:05,100000,2,A007-AH-042,A007,A007-AH
500539,2025-09-12 17:25:05,100355,3,A003-AH-053,A003,A003-AH
500539,2025-09-12 17:25:05,100177,2,A020-AE-052,A020,A020-AE
500540,2025-09-12 18:12:05,100024,1,A018-AJ-043,A018,A018-AJ
500540,2025-09-12 18:12:05,101389,5,A018-AF-051,A018,A018-AF
500540,2025-09-12 18:12:05,100090,1,A019-AA-051,A019,A019-AA
500540,2025-09-12 18:12:05,100003,2,A008-AI-022,A008,A008-AI
500541,2025-09-12 18:57:05,100027,1,A010-AC-043,A010,A010-AC
500541,2025-09-12 18:57:05,100025,2,A005-AE-053,A005,A005-AE
500541,2025-09-12 18:57:05,100070,3,A016-AD-052,A016,A016-AD
500542,2025-09-12 21:36:05,100018,4,A006-AJ-013,A006,A006-AJ
500543,2025-09-12 21:52:05,100000,1,A007-AH-042,A007,A007-AH
500543,2025-09-12 21:52:05,100000,3,A007-AH-042,A007,A007-AH
500543,2025-09-12 21:52:05,100000,3,A007-AH-042,A007,A007-AH
500543,2025-09-12 21:52:05,100005,2,A008-AB-013,A008,A008-AB
500544,2025-09-12 22:12:05,100963,1,A012-AH-043,A012,A012-AH
500544,2025-09-12 22:12:05,100157,1,A007-AG-031,A007,A007-AG
500544,2025-09-12 22:12:05,100007,2,A011-AF-013,A011,A011-AF
500544,2025-09-12 22:12:05,100059,1,A005-AJ-011,A005,A005-AJ
500545,2025-09-12 22:16:05,100028,2,A014-AI-003,A014,A014-AI
500545,2025-09-12 22:16:05,100006,2,A012-AE-001,A012,A012-AE
500545,2025-09-12 22:16:05,100063,1,A008-AA-002,A008,A008-AA
500545,2025-09-12 22:16:05,100004,1,A010-AF-011,A010,A010-AF
500546,2025-09-12 22:27:05,100005,1,A008-AB-013,A008,A008-AB
500546,2025-09-12 22:27:05,100000,2,A007-AH-042,A007,A007-AH
500546,2025-09-12 22:27:05,100011,3,A002-AE-013,A002,A002-AE
500546,2025-09-12 22:27:05,100001,1,A020-AB-053,A020,A020-AB
500547,2025-09-12 22:27:05,100003,3,A008-AI-022,A008,A008-AI
500547,2025-09-12 22:27:05,102807,4,A020-AI-002,A020,A020-AI
500548,2025-09-12 22:38:05,100181,1,A010-AD-021,A010,A010-AD
500548,2025-09-12 22:38:05,102206,2,A016-AF-021,A016,A016-AF
500548,2025-09-12 22:38:05,100004,1,A010-AF-011,A010,A010-AF
500548,2025-09-12 22:38:05,101431,3,A009-AD-011,A009,A009-AD
500548,2025-09-12 22:38:05,100008,2,A011-AH-022,A011,A011-AH
500548,2025-09-12 22:38:05,100039,1,A005-AF-023,A005,A005-AF
500549,2025-09-12 22:42:05,100000,2,A007-AH-042,A007,A007-AH
500549,2025-09-12 22:42:05,100307,1,A017-AB-001,A017,A017-AB
500549,2025-09-12 22:42:05,100219,2,A001-AJ-011,A001,A001-AJ
500549,2025-09-12 22:42:05,100001,1,A020-AB-053,A020,A020-AB
500550,2025-09-12 23:43:05,100006,1,A012-AE-001,A012,A012-AE
500550,2025-09-12 23:43:05,100871,3,A020-AC-002,A020,A020-AC
500550,2025-09-12 23:43:05,100016,2,A019-AH-022,A019,A019-AH
500551,2025-09-12 23:45:05,100000,1,A007-AH-042,A007,A007-AH
500551,2025-09-12 23:45:05,101014,3,A015-AI-012,A015,A015-AI
500551,2025-09-12 23:45:05,100171,3,A004-AJ-023,A004,A004-AJ
500551,2025-09-12 23:45:05,100271,4,A008-AG-011,A008,A008-AG
500551,2025-09-12 23:45:05,100000,1,A007-AH-042,A007,A007-AH
500552,2025-09-12 23:47:05,100007,1,A011-AF-013,A011,A011-AF
500552,2025-09-12 23:47:05,100069,1,A016-AG-051,A016,A016-AG
500552,2025-09-12 23:47:05,100000,4,A007-AH-042,A007,A007-AH
500552,2025-09-12 23:47:05,100445,2,A011-AE-053,A011,A011-AE
500552,2025-09-12 23:47:05,100001,2,A020-AB-053,A020,A020-AB
500553,2025-09-13 00:07:05,100000,1,A007-AH-042,A007,A007-AH
500553,2025-09-13 00:07:05,101229,3,A018-AF-033,A018,A018-AF
500553,2025-09-13 00:07:05,100005,2,A008-AB-013,A008,A008-AB
500553,2025-09-13 00:07:05,100000,4,A007-AH-042,A007,A007-AH
500554,2025-09-13 00:13:05,100137,1,A004-AD-013,A004,A004-AD
500554,2025-09-13 00:13:05,100000,1,A007-AH-042,A007,A007-AH
500554,2025-09-13 00:13:05,100003,1,A008-AI-022,A008,A008-AI
500555,2025-09-13 00:55:05,100023,2,A007-AH-043,A007,A007-AH
500555,2025-09-13 00:55:05,100027,3,A010-AC-043,A010,A010-AC
500555,2025-09-13 00:55:05,100003,2,A008-AI-022,A008,A008-AI
500556,2025-09-13 01:01:05,100001,5,A020-AB-053,A020,A020-AB
500556,2025-09-13 01:01:05,100072,2,A007-AB-032,A007,A007-AB
500557,2025-09-13 02:23:05,100000,1,A007-AH-042,A007,A007-AH
500557,2025-09-13 02:23:05,100941,2,A020-AD-032,A020,A020-AD
500558,2025-09-13 02:36:05,101393,2,A019-AB-042,A019,A019-AB
500558,2025-09-13 02:36:05,100000,6,A007-AH-042,A007,A007-AH
500558,2025-09-13 02:36:05,100000,4,A007-AH-042,A007,A007-AH
500559,2025-09-13 02:41:05,100006,1,A012-AE-001,A012,A012-AE
500559,2025-09-13 02:41:05,100057,1,A011-AC-023,A011,A011-AC
500559,2025-09-13 02:41:05,102689,2,A015-AG-053,A015,A015-AG
500560,2025-09-13 03:30:05,100001,3,A020-AB-053,A020,A020-AB
500561,2025-09-13 03:33:05,100763,1,A012-AH-031,A012,A012-AH
500561,2025-09-13 03:33:05,100020,1,A005-AA-042,A005,A005-AA
500561,2025-09-13 03:33:05,100008,1,A011-AH-022,A011,A011-AH
500561,2025-09-13 03:33:05,100008,2,A011-AH-022,A011,A011-AH
500561,2025-09-13 03:33:05,100491,5,A018-AJ-032,A018,A018-AJ
500562,2025-09-13 03:44:05,100148,1,A003-AA-011,A003,A003-AA
500562,2025-09-13 03:44:05,100001,3,A020-AB-053,A020,A020-AB
500562,2025-09-13 03:44:05,100001,6,A020-AB-053,A020,A020-AB
500563,2025-09-13 03:59:05,100000,2,A007-AH-042,A007,A007-AH
500563,2025-09-13 03:59:05,100907,2,A011-AC-021,A011,A011-AC
500563,2025-09-13 03:59:05,100000,4,A007-AH-042,A007,A007-AH
500564,2025-09-13 04:05:05,100917,1,A017-AH-052,A017,A017-AH
500564,2025-09-13 04:05:05,100123,2,A001-AB-042,A001,A001-AB
500565,2025-09-13 05:32:05,100738,2,A010-AD-052,A010,A010-AD
500566,2025-09-13 08:36:05,100000,2,A007-AH-042,A007,A007-AH
500566,2025-09-13 08:36:05,100004,3,A010-AF-011,A010,A010-AF
500566,2025-09-13 08:36:05,100099,2,A016-AC-023,A016,A016-AC
500566,2025-09-13 08:36:05,100000,3,A007-AH-042,A007,A007-AH
500566,2025-09-13 08:36:05,100004,1,A010-AF-011,A010,A010-AF
500567,2025-09-13 09:33:05,100000,2,A007-AH-042,A007,A007-AH
500567,2025-09-13 09:33:05,100884,1,A003-AD-052,A003,A003-AD
500568,2025-09-13 10:40:05,100020,4,A005-AA-042,A005,A005-AA
500568,2025-09-13 10:40:05,100002,2,A017-AJ-033,A017,A017-AJ
500568,2025-09-13 10:40:05,100000,2,A007-AH-042,A007,A007-AH
500569,2025-09-13 10:46:05,100006,4,A012-AE-001,A012,A012-AE
500569,2025-09-13 10:46:05,100684,2,A016-AJ-051,A016,A016-AJ
500569,2025-09-13 10:46:05,100001,3,A020-AB-053,A020,A020-AB
500570,2025-09-13 10:46:05,100817,2,A018-AJ-023,A018,A018-AJ
500570,2025-09-13 10:46:05,100044,2,A009-AG-011,A009,A009-AG
500570,2025-09-13 10:46:05,100080,3,A001-AB-031,A001,A001-AB
500571,2025-09-13 11:05:05,100002,4,A017-AJ-033,A017,A017-AJ
500571,2025-09-13 11:05:05,100012,3,A017-AF-013,A017,A017-AF
500571,2025-09-13 11:05:05,100192,1,A019-AI-051,A019,A019-AI
500572,2025-09-13 11:09:05,100340,2,A013-AH-002,A013,A013-AH
500573,2025-09-13 11:09:05,100001,5,A020-AB-053,A020,A020-AB
500573,2025-09-13 11:09:05,100000,1,A007-AH-042,A007,A007-AH
500574,2025-09-13 11:32:05,100003,1,A008-AI-022,A008,A008-AI
500574,2025-09-13 11:32:05,100000,3,A007-AH-042,A007,A007-AH
500574,2025-09-13 11:32:05,100000,3,A007-AH-042,A007,A007-AH
500575,2025-09-13 12:12:05,100000,1,A007-AH-042,A007,A007-AH
500575,2025-09-13 12:12:05,100029,5,A007-AE-033,A007,A007-AE
500575,2025-09-13 12:12:05,100034,3,A013-AH-001,A013,A013-AH
500575,2025-09-13 12:12:05,100000,1,A007-AH-042,A007,A007-AH
500576,2025-09-13 12:12:05,100026,1,A010-AH-021,A010,A010-AH
500576,2025-09-13 12:12:05,100026,1,A010-AH-021,A010,A010-AH
500577,2025-09-13 12:49:05,100001,2,A020-AB-053,A020,A020-AB
500578,2025-09-13 13:55:05,100410,1,A002-AB-011,A002,A002-AB
500579,2025-09-13 13:56:05,100058,2,A011-AA-022,A011,A011-AA
500579,2025-09-13 13:56:05,100010,2,A020-AH-002,A020,A020-AH
500579,2025-09-13 13:56:05,101811,4,A002-AG-002,A002,A002-AG
500580,2025-09-13 14:44:05,100028,1,A014-AI-003,A014,A014-AI
500580,2025-09-13 14:44:05,100212,1,A019-AA-013,A019,A019-AA
500581,2025-09-13 14:50:05,100000,1,A007-AH-042,A007,A007-AH
500582,2025-09-13 15:22:05,100003,1,A008-AI-022,A008,A008-AI
500582,2025-09-13 15:22:05,100022,2,A017-AC-011,A017,A017-AC
500582,2025-09-13 15:22:05,100012,1,A017-AF-013,A017,A017-AF
500583,2025-09-13 16:22:05,100002,2,A017-AJ-033,A017,A017-AJ
500584,2025-09-13 16:50:05,100280,2,A019-AJ-001,A019,A019-AJ
500584,2025-09-13 16:50:05,101477,3,A016-AC-043,A016,A016-AC
500584,2025-09-13 16:50:05,100190,2,A020-AA-031,A020,A020-AA
500585,2025-09-13 18:30:05,100570,2,A015-AI-032,A015,A015-AI
500585,2025-09-13 18:30:05,100043,3,A019-AB-053,A019,A019-AB
500586,2025-09-13 19:08:05,100002,1,A017-AJ-033,A017,A017-AJ
500586,2025-09-13 19:08:05,100140,4,A003-AB-031,A003,A003-AB
500586,2025-09-13 19:08:05,100761,6,A005-AA-012,A005,A005-AA
500586,2025-09-13 19:08:05,100723,1,A011-AG-042,A011,A011-AG
500586,2025-09-13 19:08:05,100077,1,A005-AB-031,A005,A005-AB
500587,2025-09-13 20:53:05,100000,2,A007-AH-042,A007,A007-AH
500588,2025-09-13 21:09:05,100191,3,A008-AJ-031,A008,A008-AJ
500588,2025-09-13 21:09:05,100000,2,A007-AH-042,A007,A007-AH
500589,2025-09-13 21:13:05,100020,3,A005-AA-042,A005,A005-AA
500589,2025-09-13 21:13:05,101711,1,A013-AJ-011,A013,A013-AJ
500589,2025-09-13 21:13:05,100001,1,A020-AB-053,A020,A020-AB
500589,2025-09-13 21:13:05,100000,1,A007-AH-042,A007,A007-AH
500589,2025-09-13 21:13:05,100034,1,A013-AH-001,A013,A013-AH
500589,2025-09-13 21:13:05,101812,1,A014-AD-013,A014,A014-AD
500590,2025-09-13 21:21:05,100035,5,A013-AE-051,A013,A013-AE
500590,2025-09-13 21:21:05,100002,3,A017-AJ-033,A017,A017-AJ
500591,2025-09-13 22:22:05,100001,1,A020-AB-053,A020,A020-AB
500591,2025-09-13 22:22:05,100000,2,A007-AH-042,A007,A007-AH
500591,2025-09-13 22:22:05,100266,1,A010-AD-012,A010,A010-AD
500592,2025-09-13 22:44:05,100004,2,A010-AF-011,A010,A010-AF
